player_id,team_id,season_id,G,GS,MP,FG,FGA,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Exp,Salary
622,24,7,46,27,18.0,1.9,4.3,.503,0.7,1.2,.593,0.7,3.2,4.0,1.2,0.4,0.5,0.8,2.0,5.0,2,"$4,661,280"
445,24,7,70,4,16.9,3.2,5.2,.608,1.8,2.5,.731,1.6,3.1,4.7,0.9,0.6,1.1,0.7,2.8,8.2,3,"$1,600,520"
518,24,7,51,1,14.9,2.2,5.4,.545,0.4,0.5,.783,0.3,1.2,1.4,0.5,0.5,0.1,0.5,1.5,6.2,5,"$3,258,539"
669,24,7,7,0,12.7,1.1,1.7,.667,1.4,2.6,.556,1.0,4.6,5.6,0.9,0.3,0.1,1.0,3.0,3.7,17,"$11,475,133"
1054,24,7,10,0,12.3,0.4,1.8,.278,0.7,1.0,.700,0.3,2.2,2.5,0.8,0.1,0.4,0.4,2.4,1.7,6,"$213,948"
477,24,7,13,3,11.3,1.9,3.6,.532,0.3,0.9,.333,1.2,2.5,3.7,0.4,0.7,0.6,0.7,1.8,4.2,R,"$232,117"
1055,24,7,6,0,10.8,1.3,4.8,.276,1.0,1.0,1.000,0.2,1.0,1.2,1.3,0.5,0.0,0.8,0.8,3.7,5,"$198,580"
846,24,7,2,0,10.0,2.0,3.0,.667,0.5,1.0,.500,1.0,2.0,3.0,0.5,1.5,0.0,1.0,2.0,4.5,R,"$47,371"
985,24,7,7,0,9.1,0.4,1.9,.231,0.0,0.0,,0.1,1.6,1.7,1.4,0.4,0.0,0.9,1.1,0.9,1,
456,24,7,1,0,6.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,R,$0
1056,24,7,1,0,5.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3,"$239,035"
1058,25,1,78,78,32.7,4.2,9.2,.552,1.2,1.6,.722,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3,1,"$1,891,857"
1068,25,1,70,70,32.7,6.8,16.1,.521,2.5,2.8,.902,0.4,2.3,2.7,4.8,0.9,0.1,2.0,1.7,19.3,6,"$25,892,857"
519,25,1,47,47,32.4,4.6,12.2,.467,3.0,3.5,.849,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3,14.4,10,"$29,793,104"
1067,25,1,72,52,31.3,6.9,15.3,.519,2.6,3.4,.785,0.9,3.6,4.5,2.8,0.9,0.2,2.1,1.7,18.5,2,"$6,614,160"
1047,25,1,40,40,30.2,6.6,11.7,.573,1.0,1.5,.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2,14.4,6,"$34,005,126"
1057,25,1,72,54,30.0,5.6,11.7,.550,4.0,5.2,.780,1.5,5.7,7.3,3.9,1.0,0.5,2.7,2.4,16.9,4,"$15,625,000"
1061,25,1,66,10,26.7,4.3,10.4,.496,2.4,3.1,.767,0.8,2.2,3.0,5.1,1.0,0.2,2.7,2.7,12.7,1,"$10,259,160"
1029,25,1,15,5,20.8,2.8,5.9,.597,0.5,1.0,.467,0.9,2.5,3.5,1.9,2.2,0.6,0.9,0.9,7.5,5,"$11,025,000"
1060,25,1,67,37,19.8,2.7,5.0,.560,0.9,1.6,.596,3.2,4.6,7.9,1.1,0.5,1.6,1.1,2.8,6.5,R,"$6,836,400"
120,25,1,20,3,17.6,2.5,3.9,.647,0.8,0.9,.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,6,"$12,428,571"
107,25,1,67,7,16.7,3.0,7.6,.462,1.4,1.9,.728,0.4,1.6,2.0,2.4,0.6,0.5,1.3,0.9,8.3,3,"$2,196,970"
1064,25,1,69,6,15.1,1.7,4.0,.468,0.4,0.8,.456,1.1,1.5,2.6,1.0,0.5,0.2,0.6,1.0,4.2,1,"$2,990,040"
1069,25,1,60,1,12.5,2.0,3.8,.576,0.8,1.2,.690,1.0,2.5,3.5,0.6,0.6,0.1,0.6,1.5,5.2,2,"$2,019,699"
1059,25,1,5,0,12.0,0.8,2.4,.333,0.4,0.6,.667,1.0,1.2,2.2,1.8,0.2,0.2,1.8,0.8,2.0,1,
1065,25,1,46,0,10.2,1.5,3.6,.524,0.4,0.5,.909,1.0,1.0,2.0,0.6,0.3,0.3,0.3,0.9,4.2,1,"$2,048,780"
1063,25,1,2,0,10.0,1.0,5.0,.250,0.5,1.0,.500,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0,1,
1066,25,1,52,0,8.8,1.1,2.7,.465,0.4,0.6,.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,1,"$1,891,857"
1062,25,1,19,0,5.3,0.4,1.1,.429,0.0,0.1,.000,0.3,0.3,0.5,0.4,0.3,0.1,0.3,0.6,0.9,2,
277,25,1,13,0,2.5,0.3,1.1,.286,0.4,0.5,.833,0.2,0.1,0.2,0.2,0.1,0.0,0.3,0.2,1.0,2,
1068,25,2,46,46,34.4,7.8,18.2,.523,3.5,3.9,.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,5,"$24,107,143"
519,25,2,54,54,33.9,7.1,15.7,.516,4.7,5.8,.817,0.7,2.9,3.5,2.8,0.8,0.6,2.1,2.2,21.0,9,"$27,586,207"
1067,25,2,32,25,33.1,5.5,13.6,.475,3.1,3.7,.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,2.8,15.9,1,"$6,313,800"
1047,25,2,55,55,32.4,7.8,13.6,.571,1.2,1.4,.823,3.2,7.9,11.1,1.6,1.0,0.8,1.8,2.0,16.7,5,"$32,459,438"
107,25,2,30,8,29.2,6.1,15.0,.471,2.6,3.3,.780,1.0,3.8,4.8,3.6,0.9,0.6,2.2,1.5,16.7,2,"$2,019,706"
111,25,2,39,25,28.7,5.6,12.7,.522,2.4,3.0,.819,0.7,3.1,3.8,5.5,0.7,0.2,1.5,1.5,15.7,7,"$22,500,000"
1061,25,2,62,32,28.5,5.0,12.9,.440,2.7,3.3,.819,0.9,2.3,3.1,5.4,0.8,0.2,3.4,3.1,14.0,R,"$9,770,880"
1058,25,2,70,49,24.8,2.8,6.3,.516,1.1,1.4,.758,2.0,2.9,4.9,1.2,0.9,0.5,1.2,2.5,7.5,R,"$1,119,563"
1069,25,2,72,23,23.6,3.3,7.1,.500,1.8,2.4,.754,2.1,5.0,7.1,1.0,0.6,0.3,0.9,2.4,8.9,1,"$1,719,864"
1029,25,2,65,19,22.9,1.9,4.9,.524,0.3,0.4,.759,0.5,1.6,2.1,1.4,1.7,0.8,0.6,1.4,5.4,4,"$10,500,000"
1064,25,2,62,29,21.7,2.3,5.9,.463,0.6,0.9,.661,1.4,2.2,3.6,1.3,0.9,0.3,0.9,1.5,6.1,R,"$2,847,480"
120,25,2,6,0,19.8,2.8,4.3,.654,1.2,1.5,.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,5,"$11,571,429"
1065,25,2,68,20,17.9,3.4,7.3,.549,1.0,1.4,.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,R,"$1,951,220"
1065,25,2,68,20,17.9,3.4,7.3,.549,1.0,1.4,.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,R,
49,25,2,21,5,17.0,2.5,6.6,.435,0.6,0.8,.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3,3,"$1,799,163"
49,25,2,21,5,17.0,2.5,6.6,.435,0.6,0.8,.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3,3,
896,25,2,19,1,16.6,1.5,3.7,.465,0.7,0.9,.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,1,"$103,550"
896,25,2,19,1,16.6,1.5,3.7,.465,0.7,0.9,.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,1,
1066,25,2,39,12,16.2,1.4,4.1,.422,0.5,0.6,.760,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,R,"$1,119,563"
1062,25,2,34,1,11.2,0.6,2.2,.378,0.1,0.3,.556,0.9,0.8,1.6,0.6,0.3,0.3,0.3,1.0,1.8,1,
1070,25,2,22,1,10.3,0.6,1.0,.636,0.3,0.5,.500,0.9,1.4,2.3,0.6,0.1,0.9,0.7,2.1,1.5,R,
1063,25,2,4,0,10.0,2.0,4.8,.447,0.3,0.5,.500,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.0,4.5,R,"$64,343"
1063,25,2,4,0,10.0,2.0,4.8,.447,0.3,0.5,.500,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.0,4.5,R,"$6,434"
836,25,2,6,0,9.5,0.8,3.5,.238,0.0,0.0,,0.3,1.3,1.7,1.3,0.0,0.0,1.3,0.5,1.7,1,
187,25,2,22,5,9.1,1.5,3.0,.508,0.4,1.4,.290,1.7,2.2,3.9,0.3,0.2,0.3,0.5,1.2,3.4,4,"$2,019,706"
1046,25,2,7,0,6.6,0.9,2.6,.500,0.3,0.3,1.000,0.0,1.3,1.3,0.0,0.3,0.1,0.1,0.6,2.9,2,"$1,927,896"
854,25,3,58,58,36.3,9.6,20.7,.564,8.8,9.6,.914,0.8,4.0,4.8,7.3,0.9,0.3,3.3,1.9,32.2,10,"$42,492,492"
519,25,3,63,63,35.7,6.9,14.5,.554,4.4,5.4,.813,0.8,3.7,4.5,2.4,0.8,0.8,1.8,2.4,20.5,8,"$20,955,000"
1068,25,3,62,62,35.0,7.5,16.9,.548,2.6,2.9,.894,0.3,2.3,2.6,4.1,0.7,0.2,2.1,2.3,21.1,4,"$22,321,429"
776,25,3,51,51,33.4,3.6,7.1,.551,1.7,2.3,.731,1.9,6.3,8.2,3.9,1.1,0.2,1.5,2.6,9.5,5,
49,25,3,6,6,31.5,5.7,11.3,.588,2.0,2.2,.923,0.3,2.8,3.2,8.3,1.0,0.2,1.7,1.8,15.3,2,"$105,522"
49,25,3,6,6,31.5,5.7,11.3,.588,2.0,2.2,.923,0.3,2.8,3.2,8.3,1.0,0.2,1.7,1.8,15.3,2,"$10,552"
1029,25,3,22,22,27.7,2.7,6.2,.558,0.5,0.7,.625,0.9,2.6,3.5,1.4,1.7,0.8,0.7,2.2,7.4,3,"$4,379,527"
51,25,3,20,12,27.6,3.9,8.8,.523,1.8,2.1,.833,0.6,2.3,2.9,1.9,1.2,0.3,1.6,2.0,11.0,3,"$5,954,454"
738,25,3,29,11,26.8,2.8,6.8,.444,0.7,1.0,.714,1.7,3.3,5.0,3.4,1.0,0.4,1.5,3.1,6.8,7,"$4,097,561"
260,25,3,52,52,26.8,5.0,9.7,.561,2.4,3.7,.661,2.2,6.9,9.1,2.9,0.8,0.8,2.3,3.6,13.3,8,"$15,625,000"
646,25,3,5,4,25.4,4.8,7.8,.654,0.4,0.6,.667,2.0,1.0,3.0,2.0,0.6,0.4,0.8,2.6,10.6,R,"$52,644"
210,25,3,5,0,24.0,3.0,7.2,.458,2.2,3.0,.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8,5,"$105,522"
1062,25,3,4,0,22.3,1.8,5.8,.370,0.0,0.3,.000,0.8,3.0,3.8,1.0,0.5,1.3,1.0,2.3,4.3,R,"$35,096"
1067,25,3,80,15,22.2,3.8,8.1,.551,0.9,1.3,.714,0.8,2.2,3.0,1.2,0.5,0.3,1.0,1.7,9.9,R,"$6,012,960"
1072,25,3,1,0,21.0,3.0,5.0,.600,1.0,4.0,.250,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,R,"$5,849"
724,25,3,78,28,20.3,2.7,4.3,.651,1.1,1.6,.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6,4,"$1,836,090"
175,25,3,62,12,19.1,2.9,5.2,.599,1.2,1.6,.720,0.7,3.2,3.8,2.1,0.5,0.2,1.1,1.9,7.4,1,"$1,563,518"
1045,25,3,54,4,18.1,2.5,5.6,.538,0.6,0.9,.717,0.5,2.1,2.6,0.9,0.4,0.4,0.7,1.2,6.6,3,"$4,171,548"
47,25,3,21,4,17.1,3.2,7.3,.516,1.0,1.3,.741,0.7,2.6,3.3,0.9,0.5,0.0,0.9,1.0,8.5,4,"$3,000,000"
596,25,3,15,1,17.0,1.6,2.7,.695,0.3,0.3,1.000,0.7,1.9,2.6,1.5,1.1,0.1,0.8,1.9,4.1,6,
349,25,3,9,4,16.2,0.9,3.6,.359,0.0,0.0,,0.0,1.2,1.2,2.3,0.3,0.0,0.7,1.6,2.6,5,"$1,836,090"
1071,25,3,19,1,11.6,0.9,2.8,.396,0.2,0.2,.750,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4,R,
1069,25,3,56,0,11.1,1.5,3.5,.460,0.6,0.8,.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.2,3.9,R,"$1,017,781"
165,25,3,40,0,10.4,1.7,4.5,.455,0.7,1.0,.659,0.3,0.8,1.1,1.5,0.5,0.2,1.1,1.1,4.7,1,"$2,681,040"
441,25,3,16,0,5.8,0.7,1.8,.411,0.3,0.8,.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8,1.8,1,
854,25,4,29,29,36.4,7.7,19.0,.486,5.5,6.2,.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24.0,9,"$39,344,900"
906,25,4,36,36,35.2,8.1,18.5,.520,1.3,1.9,.706,0.9,3.3,4.3,4.5,1.0,0.6,1.9,2.1,20.5,8,
728,25,4,40,39,33.3,6.2,13.6,.542,4.0,5.0,.803,0.4,2.9,3.3,2.1,1.0,0.4,1.6,2.3,18.7,6,
776,25,4,13,13,32.1,7.1,14.1,.587,3.4,4.4,.772,0.7,4.7,5.4,4.3,1.2,0.2,2.5,2.5,19.9,4,"$12,000,000"
671,25,4,48,40,29.8,2.7,7.0,.499,0.6,0.8,.833,0.9,4.9,5.7,1.4,1.5,1.3,1.2,2.8,7.6,8,
724,25,4,22,22,29.5,6.2,9.6,.656,1.8,2.3,.784,3.0,5.5,8.5,1.6,0.8,0.5,1.6,2.8,14.5,3,"$477,024"
1068,25,4,57,30,29.5,6.2,14.0,.555,1.8,2.0,.888,0.5,2.2,2.6,3.9,0.5,0.1,2.0,1.9,17.3,3,"$3,938,818"
260,25,4,56,56,28.2,5.7,10.7,.548,3.3,4.8,.690,3.0,8.1,11.1,2.8,1.1,0.6,2.6,3.4,15.0,7,"$12,000,000"
738,25,4,11,10,26.8,4.3,10.5,.448,1.3,2.3,.560,1.8,4.5,6.3,2.9,1.3,0.6,1.1,1.9,10.7,6,"$3,902,439"
440,25,4,24,16,26.7,4.4,11.8,.427,2.8,4.0,.701,0.8,2.3,3.1,3.9,1.0,0.4,2.4,2.2,12.9,R,"$53,176"
1045,25,4,42,23,25.9,3.5,7.5,.541,1.6,2.2,.734,1.4,4.2,5.6,1.3,0.6,0.9,1.0,2.0,9.8,2,"$2,316,240"
165,25,4,22,12,25.5,3.6,10.0,.428,1.1,1.4,.833,0.8,1.9,2.7,2.9,1.0,0.5,1.8,2.2,9.7,R,"$2,553,240"
55,25,4,14,3,24.0,3.1,7.3,.436,1.2,1.3,.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,2.7,7.6,5,"$312,079"
13,25,4,37,11,23.2,2.8,5.4,.563,0.9,1.3,.653,1.6,4.1,5.6,2.0,1.0,0.4,0.7,1.8,6.9,6,
1075,25,4,58,28,20.2,2.1,5.3,.453,1.0,1.4,.714,1.1,2.8,3.9,1.5,0.6,0.3,1.0,2.0,5.8,1,"$1,517,981"
661,25,4,64,6,20.1,3.4,8.4,.541,1.1,1.4,.818,0.2,1.4,1.6,0.9,0.6,0.2,0.9,1.6,10.2,8,"$2,389,641"
223,25,4,9,1,19.7,4.3,8.7,.519,1.0,1.7,.600,1.7,3.4,5.1,1.3,1.0,0.7,1.2,3.3,10.0,1,"$188,272"
175,25,4,48,10,18.1,3.0,5.6,.549,1.5,2.0,.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,2.4,7.6,R,"$436,482"
918,25,4,7,1,17.4,1.7,4.3,.550,0.3,0.3,1.000,0.4,1.7,2.1,0.6,0.3,0.3,0.7,1.9,5.0,1,
185,25,4,37,4,17.2,2.1,5.1,.434,1.1,1.7,.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,1.4,5.6,4,
1077,25,4,3,0,15.3,1.7,4.7,.429,0.7,0.7,1.000,2.0,3.0,5.0,1.0,0.0,0.3,0.0,2.3,4.7,R,"$53,176"
1076,25,4,22,3,14.6,1.5,4.9,.366,0.2,0.3,.667,0.2,1.7,1.9,0.7,0.5,0.3,0.5,1.5,3.8,1,"$1,517,981"
59,25,4,38,10,14.4,0.9,2.6,.495,0.1,0.1,1.000,0.3,1.6,1.9,0.5,0.2,0.2,0.3,1.2,2.6,8,
441,25,4,48,6,13.3,1.7,4.0,.476,0.9,1.4,.677,0.8,2.0,2.8,0.7,0.5,0.5,0.8,1.9,4.7,R,
301,25,4,27,0,13.1,1.9,3.3,.567,1.4,1.8,.776,1.9,2.8,4.6,0.8,0.3,0.2,0.7,2.1,5.2,8,"$2,389,641"
1073,25,4,31,1,11.3,1.1,3.6,.401,0.2,0.4,.545,0.5,0.9,1.5,0.6,0.4,0.0,0.5,0.9,3.1,1,$0
1074,25,4,3,0,4.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7,R,"$53,176"
854,25,5,67,67,35.8,9.0,19.9,.554,6.7,7.2,.928,0.5,3.7,4.2,7.5,0.9,0.3,3.0,1.5,28.8,8,"$31,626,953"
728,25,5,27,27,34.4,5.8,13.0,.518,3.5,4.0,.880,0.9,2.4,3.3,1.9,1.3,0.4,1.6,2.3,17.0,5,"$10,865,952"
906,25,5,47,47,34.0,8.6,18.8,.554,2.3,2.8,.812,0.6,3.3,3.9,4.7,0.9,0.4,1.4,1.9,23.1,7,"$29,354,152"
671,25,5,70,70,32.0,2.9,7.3,.533,0.7,0.9,.806,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.8,8.5,7,"$12,138,345"
861,25,5,41,23,30.8,5.3,12.8,.530,1.4,1.8,.773,0.5,1.7,2.2,1.4,0.9,0.1,0.8,1.5,15.0,2,
676,25,5,69,3,24.5,4.7,11.3,.506,2.0,2.2,.890,0.5,2.6,3.1,1.5,0.7,0.6,0.9,2.1,13.4,17,"$1,620,564"
122,25,5,72,35,24.4,4.7,7.8,.605,1.8,2.3,.774,3.9,7.1,11.0,1.2,0.5,0.7,1.1,2.3,11.2,9,"$5,005,350"
260,25,5,37,37,23.8,4.6,9.0,.532,1.9,3.1,.619,2.3,6.6,9.0,3.4,1.0,1.1,2.0,2.8,11.5,6,"$12,888,889"
340,25,5,58,43,22.7,2.5,5.2,.554,1.0,1.6,.648,1.3,2.2,3.5,0.8,0.6,0.9,0.6,2.2,6.8,4,
422,25,5,38,5,19.1,1.9,5.3,.425,0.2,0.3,.750,0.5,1.4,1.9,1.2,0.5,0.1,0.8,1.6,4.7,6,
1068,25,5,64,0,17.3,2.6,6.3,.569,0.7,0.9,.807,0.2,2.0,2.2,1.4,0.3,0.1,0.7,1.5,7.8,2,"$2,252,040"
1045,25,5,48,2,13.3,1.6,3.5,.551,0.8,0.9,.800,0.7,2.0,2.7,0.5,0.1,0.3,0.4,1.1,4.6,1,"$2,210,640"
242,25,5,11,1,9.7,0.8,1.6,.500,0.8,1.5,.563,1.0,1.4,2.4,1.2,0.2,0.4,0.2,1.4,2.5,5,"$432,891"
182,25,5,38,0,9.2,1.1,2.6,.474,0.4,0.7,.593,0.8,2.7,3.5,0.8,0.2,0.3,0.5,1.4,2.8,2,"$1,620,564"
1075,25,5,30,0,6.4,0.8,2.2,.432,0.4,0.5,.733,0.4,0.7,1.1,0.3,0.2,0.1,0.2,0.9,2.3,R,"$898,310"
713,25,5,7,0,5.0,0.7,1.4,.500,0.3,0.3,1.000,0.0,0.7,0.7,0.1,0.3,0.1,0.3,0.1,1.7,3,$0
1073,25,5,17,0,4.4,0.3,1.2,.300,0.0,0.0,,0.2,0.4,0.6,0.2,0.1,0.0,0.3,0.5,0.7,R,$0
854,25,6,66,66,37.5,9.5,20.4,.563,7.0,7.8,.888,0.5,3.8,4.3,8.0,1.1,0.3,2.9,1.7,30.0,7,"$29,802,321"
906,25,6,70,70,36.5,8.7,19.4,.522,2.0,2.6,.757,0.7,3.6,4.2,4.4,0.8,0.6,1.8,2.6,22.2,6,"$27,556,959"
767,25,6,21,21,33.4,3.7,7.6,.597,2.0,2.2,.872,0.6,4.1,4.8,2.0,1.6,0.4,1.3,2.3,11.0,15,"$12,200,000"
676,25,6,58,58,32.8,5.8,13.5,.485,2.3,2.8,.845,1.2,5.1,6.3,1.5,0.8,0.5,1.7,2.9,15.4,16,"$2,159,029"
260,25,6,8,8,31.6,6.8,13.6,.505,3.9,4.4,.886,2.9,7.4,10.3,4.0,1.4,2.0,2.4,4.9,17.6,5,"$12,000,000"
848,25,6,67,61,30.0,6.5,10.5,.624,2.4,3.6,.686,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,15.5,7,"$27,093,018"
422,25,6,21,21,29.5,4.1,8.2,.608,1.0,1.3,.778,0.5,3.0,3.4,1.5,0.8,0.2,0.9,2.2,11.0,5,"$5,718,000"
314,25,6,11,11,26.4,2.9,6.2,.522,0.5,0.7,.750,2.3,4.0,6.3,1.5,0.5,0.5,1.3,3.3,7.0,2,"$4,240,200"
76,25,6,43,21,25.8,2.6,7.6,.433,1.3,1.7,.806,0.3,3.7,4.0,1.4,1.0,0.7,1.4,2.8,7.9,7,
861,25,6,61,8,21.8,3.2,7.2,.571,0.6,0.7,.822,0.4,1.2,1.6,1.0,0.8,0.3,0.3,1.5,8.9,1,
1068,25,6,70,4,20.7,3.1,7.7,.469,1.1,1.3,.826,0.4,1.8,2.2,1.4,0.4,0.1,0.9,1.9,8.3,1,"$2,149,560"
1078,25,6,33,1,17.2,2.5,4.5,.561,0.8,1.0,.758,2.0,3.2,5.1,1.3,0.2,0.9,0.9,2.7,5.8,3,
814,25,6,33,9,16.8,1.3,3.5,.496,0.4,0.6,.684,0.8,2.5,3.3,0.9,0.2,0.3,0.6,1.6,3.9,11,
948,25,6,53,4,16.4,1.7,4.1,.477,0.9,1.1,.814,0.6,2.9,3.5,0.9,0.7,0.2,0.8,2.0,4.8,4,"$1,737,145"
1079,25,6,20,1,13.3,1.3,2.2,.605,0.4,0.8,.533,1.3,3.4,4.7,1.5,0.1,0.3,1.6,2.7,3.0,2,"$2,033,160"
1045,25,6,48,5,11.9,1.4,3.1,.477,0.6,0.9,.636,0.6,1.6,2.3,0.5,0.3,0.3,0.3,1.5,3.6,R,"$2,105,520"
207,25,6,19,1,9.2,0.8,1.6,.565,0.5,0.6,.750,0.9,1.3,2.2,0.3,0.4,0.3,0.6,1.7,2.3,R,"$1,445,697"
974,25,6,13,0,7.9,1.2,2.5,.469,0.6,1.0,.615,1.1,1.4,2.5,0.3,0.4,0.0,0.3,0.9,2.9,R,$0
187,25,6,9,0,3.7,0.4,1.1,.400,0.3,0.9,.375,0.3,1.2,1.6,0.1,0.1,0.1,0.3,0.8,1.2,R,$0
854,25,7,80,80,35.5,8.5,19.2,.522,5.9,6.4,.912,0.9,3.8,4.6,6.9,1.1,0.4,2.7,1.9,25.8,6,"$27,977,689"
906,25,7,70,70,33.9,8.2,17.8,.527,2.3,2.7,.828,0.9,3.1,4.0,3.0,0.8,0.4,1.5,2.5,21.0,5,"$25,759,766"
348,25,7,81,81,28.3,3.2,7.3,.514,1.9,2.1,.867,1.4,6.1,7.5,1.3,0.8,0.4,0.9,1.8,9.4,8,"$6,957,105"
260,25,7,72,72,27.4,5.8,11.5,.510,3.9,5.1,.773,3.4,7.0,10.4,3.2,1.0,1.4,2.3,3.5,15.6,4,"$11,111,111"
422,25,7,27,4,24.4,3.6,8.0,.518,1.2,1.5,.805,0.3,1.4,1.7,1.3,0.8,0.3,0.7,1.7,9.6,4,"$3,472,888"
741,25,7,60,53,23.6,3.2,6.5,.530,0.8,1.2,.671,1.3,3.2,4.5,1.2,1.1,0.9,0.8,2.7,7.7,6,"$10,837,079"
122,25,7,23,8,22.3,5.4,9.3,.584,2.2,3.0,.735,3.7,4.9,8.6,1.4,0.6,0.4,1.7,2.7,13.1,7,
71,25,7,73,2,22.0,2.8,6.1,.473,1.0,1.5,.708,0.5,4.0,4.5,3.9,0.5,0.2,1.6,1.5,6.8,8,"$17,868,853"
188,25,7,74,2,18.9,2.9,6.3,.577,0.6,0.7,.846,0.4,1.3,1.6,0.9,0.5,0.2,0.8,1.3,7.9,4,"$2,795,000"
895,25,7,71,33,18.7,3.0,6.0,.579,0.7,1.0,.704,0.8,2.3,3.1,0.7,0.4,0.4,0.6,1.6,7.6,2,"$1,544,951"
314,25,7,77,0,17.6,2.5,5.2,.523,1.2,1.6,.746,1.4,2.8,4.2,0.9,0.3,0.9,1.0,2.3,6.6,1,"$3,628,920"
133,25,7,44,0,15.3,2.2,5.2,.513,0.7,0.8,.889,0.2,1.6,1.8,1.4,0.3,0.1,0.9,0.7,6.1,4,
843,25,7,61,2,14.4,2.2,4.0,.649,0.7,0.8,.843,0.8,3.0,3.8,1.2,0.2,0.1,0.7,1.7,5.9,6,"$10,595,506"
1079,25,7,18,0,8.1,0.8,2.4,.330,0.3,0.4,.857,0.7,2.2,2.9,0.4,0.2,0.0,0.9,1.2,1.9,1,
861,25,7,15,1,7.4,1.1,3.3,.370,0.2,0.5,.429,0.1,0.7,0.7,0.3,0.1,0.1,0.3,0.3,2.7,R,
1068,25,7,20,1,7.1,1.4,3.2,.524,0.5,0.8,.563,0.2,0.5,0.7,0.7,0.1,0.0,0.6,0.5,3.8,R,"$1,835,520"
1078,25,7,9,1,7.0,1.4,2.1,.737,0.3,0.7,.500,0.6,1.6,2.1,0.6,0.3,0.3,0.4,0.9,3.4,2,"$1,544,951"
1080,25,7,16,0,5.9,0.6,2.1,.333,0.5,0.7,.727,0.1,0.8,0.9,0.8,0.1,0.1,0.9,0.7,1.9,2,
1085,26,1,45,45,37.0,9.2,19.6,.521,4.5,5.5,.829,1.0,4.0,5.0,6.1,1.5,0.4,3.0,2.6,25.0,7,
320,26,1,32,32,36.6,8.2,16.0,.611,2.8,3.2,.874,0.3,3.2,3.5,3.8,0.6,0.1,2.7,1.8,22.4,10,"$44,531,940"
333,26,1,77,77,35.9,8.1,17.0,.509,4.9,5.7,.857,0.6,3.2,3.9,4.4,0.8,0.4,1.4,1.9,22.2,15,"$23,400,000"
707,26,1,70,70,34.7,7.5,12.8,.627,3.1,4.1,.754,3.8,10.1,13.9,6.0,0.7,0.4,2.9,3.3,19.1,8,"$40,500,000"
1088,26,1,76,76,34.3,4.8,10.8,.538,0.8,0.9,.833,1.9,4.8,6.7,1.4,0.8,0.9,0.8,2.4,12.4,2,"$8,809,560"
299,26,1,65,45,31.6,6.3,14.4,.513,2.4,2.7,.865,0.5,3.3,3.8,5.6,0.9,0.6,2.4,2.4,17.2,7,"$17,405,203"
1084,26,1,80,28,24.4,2.8,5.8,.639,0.9,1.1,.849,0.8,1.9,2.7,1.5,1.5,0.8,0.9,2.2,8.3,2,"$2,120,693"
45,26,1,43,15,20.9,3.0,7.2,.513,0.5,0.7,.714,0.4,2.3,2.8,1.7,0.8,0.4,0.9,1.6,7.9,6,
524,26,1,69,5,19.6,2.3,5.4,.528,0.8,1.2,.700,1.2,3.4,4.6,1.2,0.6,0.3,0.6,1.2,6.5,9,"$8,000,000"
